,support,itemsets
227,0.007880863090385347,frozenset({'22773'})
3074,0.007880863090385347,"frozenset({'21929', '22411', '21928'})"
506,0.007880863090385347,frozenset({'22094'})
324,0.007880863090385347,frozenset({'22775'})
3568,0.007880863090385347,"frozenset({'23298', '23206'})"
3336,0.007880863090385347,"frozenset({'22356', '22386'})"
3596,0.007880863090385347,"frozenset({'23209', '22383', '20725', '23206'})"
2693,0.007880863090385347,"frozenset({'22629', '22551'})"
1905,0.007880863090385347,"frozenset({'20727', '22662', '20728'})"
383,0.007880863090385347,frozenset({'21327'})
3218,0.007880863090385347,"frozenset({'85099F', '22385'})"
2861,0.007880863090385347,"frozenset({'22917', '22921', '22916', '22918'})"
3231,0.007880863090385347,"frozenset({'20712', '22385'})"
1856,0.007880863090385347,"frozenset({'20726', '22662', '22382', '20725'})"
4395,0.007880863090385347,"frozenset({'23240', '23236'})"
896,0.007880863090385347,frozenset({'22930'})
747,0.007880863090385347,frozenset({'21508'})
1008,0.007880863090385347,frozenset({'23157'})
1085,0.007880863090385347,frozenset({'23212'})
3372,0.007826512310451655,"frozenset({'20718', '85099B'})"
4479,0.007826512310451655,"frozenset({'23295', '23293', '23296'})"
1686,0.007826512310451655,"frozenset({'20723', '22383'})"
3430,0.007826512310451655,"frozenset({'22747', '22745'})"
3890,0.007826512310451655,"frozenset({'22355', '23205'})"
2928,0.007826512310451655,"frozenset({'22411', '20712'})"
2891,0.007826512310451655,"frozenset({'22720', '22907'})"
2865,0.007826512310451655,"frozenset({'22917', '22921', '22919', '22918'})"
725,0.007826512310451655,frozenset({'22426'})
2852,0.007826512310451655,"frozenset({'22919', '22918', '22917', '22920', '22916'})"
685,0.007826512310451655,frozenset({'22822'})
3305,0.007826512310451655,"frozenset({'23203', '20724'})"
2790,0.007826512310451655,"frozenset({'22411', '21930'})"
1127,0.007826512310451655,frozenset({'23291'})
1192,0.007826512310451655,frozenset({'23378'})
3576,0.007826512310451655,"frozenset({'23209', '20728', '23206'})"
203,0.007826512310451655,frozenset({'84510A'})
2572,0.007826512310451655,"frozenset({'20727', '85099F'})"
2343,0.007826512310451655,"frozenset({'85123A', '22766'})"
3697,0.007826512310451655,"frozenset({'23199', '23201', '85099B'})"
563,0.007826512310451655,frozenset({'22402'})
439,0.007826512310451655,frozenset({'47599A'})
144,0.007826512310451655,frozenset({'22968'})
3775,0.007826512310451655,"frozenset({'23207', '20725', '20728'})"
2056,0.007826512310451655,"frozenset({'22111', '22866'})"
2796,0.007826512310451655,"frozenset({'22384', '21930'})"
634,0.007826512310451655,frozenset({'22536'})
852,0.007826512310451655,frozenset({'22674'})
3277,0.007826512310451655,"frozenset({'21901', '21899'})"
783,0.0077721615305179625,frozenset({'22078'})
4024,0.0077721615305179625,"frozenset({'23208', '23202', '23209'})"
3227,0.0077721615305179625,"frozenset({'22411', '22385'})"
3251,0.0077721615305179625,"frozenset({'20970', '20969'})"
786,0.0077721615305179625,frozenset({'22300'})
1747,0.0077721615305179625,"frozenset({'22411', '20728'})"
3695,0.0077721615305179625,"frozenset({'23203', '23199', '23206'})"
1868,0.0077721615305179625,"frozenset({'22384', '20726', '22662'})"
775,0.0077721615305179625,frozenset({'22890'})
564,0.0077721615305179625,frozenset({'22400'})
2929,0.0077721615305179625,"frozenset({'85099F', '20712'})"
1512,0.0077721615305179625,"frozenset({'85123A', '21931'})"
529,0.0077721615305179625,frozenset({'22600'})
1992,0.0077721615305179625,"frozenset({'22197', '20727'})"
2275,0.0077721615305179625,"frozenset({'20727', '20726', '20725', '20728'})"
3942,0.0077721615305179625,"frozenset({'23208', '22382', '23209'})"
1011,0.0077721615305179625,frozenset({'23255'})
476,0.0077721615305179625,frozenset({'22360'})
1839,0.0077721615305179625,"frozenset({'22630', '22662'})"
2866,0.0077721615305179625,"frozenset({'22921', '22916', '22919', '22918'})"
2869,0.0077721615305179625,"frozenset({'22920', '22916', '22921'})"
1632,0.0077721615305179625,"frozenset({'23201', '21929'})"
2870,0.0077721615305179625,"frozenset({'22920', '22921', '22918'})"
1732,0.0077721615305179625,"frozenset({'85123A', '22139'})"
3257,0.0077721615305179625,"frozenset({'20676', '20675'})"
204,0.0077721615305179625,frozenset({'22098'})
815,0.0077721615305179625,frozenset({'22331'})
86,0.0077721615305179625,frozenset({'21934'})
4507,0.0077721615305179625,"frozenset({'23356', '22111'})"
341,0.0077721615305179625,frozenset({'21718'})
357,0.0077721615305179625,frozenset({'21591'})
2654,0.0077721615305179625,"frozenset({'22086', '22144'})"
3382,0.0077721615305179625,"frozenset({'20719', '85099B'})"
2706,0.007717810750584271,"frozenset({'22557', '22556'})"
1033,0.007717810750584271,frozenset({'23162'})
3796,0.007717810750584271,"frozenset({'22382', '23207', '23206'})"
2234,0.007717810750584271,"frozenset({'23203', '20726'})"
997,0.007717810750584271,frozenset({'23007'})
269,0.007717810750584271,frozenset({'22975'})
1815,0.007717810750584271,"frozenset({'22457', '22470'})"
3135,0.007717810750584271,"frozenset({'22725', '22728', '22727'})"
1641,0.007717810750584271,"frozenset({'85099B', '21929', '21931'})"
2273,0.007717810750584271,"frozenset({'20727', '20726', '22382', '22383'})"
3772,0.007717810750584271,"frozenset({'23207', '20725', '23209'})"
352,0.007717810750584271,frozenset({'22059'})
3648,0.007717810750584271,"frozenset({'23201', '20728'})"
2867,0.007717810750584271,"frozenset({'22917', '22916', '22919', '22921'})"
394,0.007717810750584271,frozenset({'20977'})
4232,0.007717810750584271,"frozenset({'23171', '22699', '23170'})"
2216,0.007717810750584271,"frozenset({'23203', '22384', '23209'})"
2265,0.007717810750584271,"frozenset({'20726', '22382', '22383', '20728'})"
3815,0.007717810750584271,"frozenset({'22384', '23207', '23206'})"
2030,0.007717810750584271,"frozenset({'85123A', '22558'})"
4364,0.007717810750584271,"frozenset({'23307', '84991'})"
2791,0.007717810750584271,"frozenset({'22383', '21930'})"
920,0.007717810750584271,frozenset({'22055'})
4066,0.007717810750584271,"frozenset({'23203', '22383', '23209'})"
676,0.007717810750584271,frozenset({'22210'})
4415,0.007717810750584271,"frozenset({'23266', '23265', '23263'})"
2871,0.007717810750584271,"frozenset({'22920', '22917', '22921'})"
4367,0.007717810750584271,"frozenset({'23307', '21977'})"
3026,0.007717810750584271,"frozenset({'22355', '20728'})"
1128,0.007663459970650579,frozenset({'23289'})
3519,0.007663459970650579,"frozenset({'22197', '22993'})"
3241,0.007663459970650579,"frozenset({'22385', '85099B', '21931'})"
2365,0.007663459970650579,"frozenset({'21175', '21907'})"
2727,0.007663459970650579,"frozenset({'22951', '21975'})"
1022,0.007663459970650579,frozenset({'23132'})
2520,0.007663459970650579,"frozenset({'21212', '20914'})"
1333,0.007663459970650579,"frozenset({'22629', '20726'})"
663,0.007663459970650579,frozenset({'22733'})
4382,0.007663459970650579,"frozenset({'23245', '23240'})"
3701,0.007663459970650579,"frozenset({'23199', '20725', '23206'})"
1217,0.007663459970650579,frozenset({'23366'})
1585,0.007663459970650579,"frozenset({'20727', '85099C'})"
3208,0.007663459970650579,"frozenset({'22090', '47566'})"
3616,0.007663459970650579,"frozenset({'20727', '22383', '20725', '23206'})"
1700,0.007663459970650579,"frozenset({'20723', '22355', '20719'})"
1795,0.007663459970650579,"frozenset({'22457', '84879'})"
3431,0.007663459970650579,"frozenset({'22747', '22746'})"
3407,0.007663459970650579,"frozenset({'85152', '82583'})"
903,0.007663459970650579,frozenset({'48116'})
3380,0.007663459970650579,"frozenset({'20727', '20719'})"
765,0.007663459970650579,frozenset({'22425'})
3816,0.007609109190716887,"frozenset({'22384', '22383', '23207'})"
2873,0.007609109190716887,"frozenset({'22920', '22921', '22916', '22918'})"
3922,0.007609109190716887,"frozenset({'23208', '23207', '23209'})"
963,0.007609109190716887,frozenset({'22990'})
2519,0.007609109190716887,"frozenset({'20914', '85099B'})"
871,0.007609109190716887,frozenset({'22984'})
2773,0.007609109190716887,"frozenset({'21124', '21121'})"
3806,0.007609109190716887,"frozenset({'20727', '22382', '23207'})"
3997,0.007609109190716887,"frozenset({'23208', '22384', '20725'})"
1306,0.007609109190716887,"frozenset({'21754', '21756'})"
3522,0.007609109190716887,"frozenset({'22423', '22993'})"
3674,0.007609109190716887,"frozenset({'23202', '23201', '85099B'})"
2052,0.007609109190716887,"frozenset({'23355', '22865'})"
1516,0.007609109190716887,"frozenset({'21931', '23206'})"
1159,0.007609109190716887,frozenset({'23297'})
969,0.007609109190716887,frozenset({'23002'})
1775,0.007609109190716887,"frozenset({'21175', '21169'})"
4213,0.007609109190716887,"frozenset({'22423', '23175'})"
4325,0.007609109190716887,"frozenset({'23301', '85123A'})"
4131,0.007609109190716887,"frozenset({'23203', '47566'})"
1163,0.007609109190716887,frozenset({'22959'})
2872,0.007609109190716887,"frozenset({'22920', '22919', '22921'})"
4028,0.007609109190716887,"frozenset({'23203', '23208', '23202'})"
3709,0.007609109190716887,"frozenset({'85099B', '23199', '21931'})"
1841,0.007609109190716887,"frozenset({'22662', '85099B'})"
2245,0.007609109190716887,"frozenset({'20727', '20726', '22383', '22384'})"
4164,0.007609109190716887,"frozenset({'23203', '23202', '22411'})"
1434,0.007609109190716887,"frozenset({'21733', '22469'})"
3797,0.007609109190716887,"frozenset({'22382', '23207', '20725'})"
2868,0.007609109190716887,"frozenset({'22919', '22918', '22917', '22921', '22916'})"
2215,0.007609109190716887,"frozenset({'22384', '20727', '20725', '23209'})"
2005,0.007554758410783195,"frozenset({'21080', '20725'})"
1840,0.007554758410783195,"frozenset({'22629', '22662'})"
720,0.007554758410783195,frozenset({'22436'})
2695,0.007554758410783195,"frozenset({'22551', '22382'})"
803,0.007554758410783195,frozenset({'22072'})
2350,0.007554758410783195,"frozenset({'85150', '21166'})"
2243,0.007554758410783195,"frozenset({'20727', '20726', '22382', '22384'})"
2874,0.007554758410783195,"frozenset({'22920', '22917', '22921', '22918'})"
1964,0.007554758410783195,"frozenset({'21931', '22663'})"
4198,0.007554758410783195,"frozenset({'22697', '23170'})"
205,0.007554758410783195,frozenset({'84509A'})
3757,0.007554758410783195,"frozenset({'23207', '85099B'})"
1777,0.007554758410783195,"frozenset({'21181', '21169'})"
2875,0.007554758410783195,"frozenset({'22920', '22917', '22916', '22921'})"
3817,0.007554758410783195,"frozenset({'20727', '23207', '22384'})"
3112,0.007554758410783195,"frozenset({'21670', '21668', '21669'})"
3991,0.007554758410783195,"frozenset({'23208', '20727', '22384'})"
2096,0.007554758410783195,"frozenset({'85123A', '21232'})"
3449,0.007554758410783195,"frozenset({'21165', '85152'})"
2323,0.007554758410783195,"frozenset({'20727', '20726', '23209'})"
1689,0.007554758410783195,"frozenset({'20723', '22384'})"
2026,0.007554758410783195,"frozenset({'22147', '22150'})"
3275,0.007554758410783195,"frozenset({'84946', '22178'})"
2193,0.007554758410783195,"frozenset({'22384', '85099B', '20728'})"
849,0.007554758410783195,frozenset({'22175'})
2169,0.007554758410783195,"frozenset({'22384', '22383', '22382', '20728'})"
1062,0.007554758410783195,frozenset({'23102'})
3483,0.007554758410783195,"frozenset({'21533', '21535'})"
3503,0.007554758410783195,"frozenset({'22971', '22970'})"
677,0.007500407630849503,frozenset({'21381'})
1755,0.007500407630849503,"frozenset({'22411', '23209'})"
1925,0.007500407630849503,"frozenset({'22383', '22662', '23206'})"
2496,0.007500407630849503,"frozenset({'22417', '84992'})"
2548,0.007500407630849503,"frozenset({'20685', '48194'})"
1401,0.007500407630849503,"frozenset({'82482', '47566'})"
3144,0.007500407630849503,"frozenset({'84997A', '84997C'})"
342,0.007500407630849503,frozenset({'21715'})
2188,0.007500407630849503,"frozenset({'20727', '22383', '22384', '20725', '20728'})"
2531,0.007500407630849503,"frozenset({'22720', '20914'})"
3667,0.007500407630849503,"frozenset({'23201', '22386', '85099B'})"
2076,0.007500407630849503,"frozenset({'22730', '22729'})"
1429,0.007500407630849503,"frozenset({'20679', '15056BL'})"
1593,0.007500407630849503,"frozenset({'85099C', '23201'})"
1745,0.007500407630849503,"frozenset({'85123A', '22411'})"
3022,0.007500407630849503,"frozenset({'22384', '22355'})"
440,0.007500407630849503,frozenset({'21041'})
4165,0.007500407630849503,"frozenset({'23202', '22411', '85099B'})"
3941,0.007500407630849503,"frozenset({'23208', '20727', '22382'})"
1166,0.007500407630849503,frozenset({'23346'})
2345,0.007500407630849503,"frozenset({'82482', '22766'})"
522,0.007500407630849503,frozenset({'22800'})
1138,0.007500407630849503,frozenset({'23029'})
1744,0.007500407630849503,"frozenset({'20727', '22411'})"
631,0.007500407630849503,frozenset({'22440'})
2668,0.007500407630849503,"frozenset({'22569', '22568', '22570'})"
3023,0.007500407630849503,"frozenset({'22355', '22382'})"
325,0.007500407630849503,frozenset({'22593'})
4210,0.007500407630849503,"frozenset({'22699', '23175'})"
649,0.007500407630849503,frozenset({'22676'})
1137,0.007500407630849503,frozenset({'23031'})
1963,0.00744605685091581,"frozenset({'22385', '22663'})"
1993,0.00744605685091581,"frozenset({'22197', '22383'})"
3776,0.00744605685091581,"frozenset({'20728', '23207', '23206'})"
343,0.00744605685091581,frozenset({'21716'})
2137,0.00744605685091581,"frozenset({'23203', '22382', '23209'})"
1334,0.00744605685091581,"frozenset({'22423', '22629'})"
2050,0.00744605685091581,"frozenset({'22086', '22865'})"
4161,0.00744605685091581,"frozenset({'23203', '23202', '22386'})"
2938,0.00744605685091581,"frozenset({'20712', '20725'})"
3939,0.00744605685091581,"frozenset({'23208', '22382', '23206'})"
2945,0.00744605685091581,"frozenset({'23203', '20712'})"
1687,0.00744605685091581,"frozenset({'20723', '22382'})"
206,0.00744605685091581,frozenset({'22810'})
845,0.00744605685091581,frozenset({'35471D'})
1906,0.00744605685091581,"frozenset({'20726', '22662', '20728'})"
1638,0.00744605685091581,"frozenset({'22411', '22386', '21929'})"
2800,0.00744605685091581,"frozenset({'22385', '21930'})"
3085,0.00744605685091581,"frozenset({'85099B', '21928', '21931'})"
3233,0.00744605685091581,"frozenset({'23199', '22385'})"
3334,0.00744605685091581,"frozenset({'20727', '22356'})"
985,0.00744605685091581,frozenset({'23193'})
4116,0.00744605685091581,"frozenset({'23203', '23200', '85099B'})"
2876,0.00744605685091581,"frozenset({'22918', '22917', '22921', '22920', '22916'})"
1238,0.00744605685091581,frozenset({'23489'})
1926,0.00744605685091581,"frozenset({'22662', '22382', '23206'})"
507,0.00744605685091581,frozenset({'21870'})
2877,0.00744605685091581,"frozenset({'22920', '22921', '22919', '22918'})"
880,0.00744605685091581,frozenset({'21162'})
2230,0.007391706070982118,"frozenset({'20726', '22386'})"
2878,0.007391706070982118,"frozenset({'22920', '22917', '22919', '22921'})"
4146,0.007391706070982118,"frozenset({'23202', '20728'})"
3432,0.007391706070982118,"frozenset({'22747', '22748', '22745'})"
1870,0.007391706070982118,"frozenset({'22384', '22662', '20728'})"
2276,0.007391706070982118,"frozenset({'20727', '20726', '22382', '20728'})"
2879,0.007391706070982118,"frozenset({'22920', '22916', '22919', '22921'})"
1453,0.007391706070982118,"frozenset({'21212', '22383'})"
2809,0.007391706070982118,"frozenset({'85099B', '21930', '21931'})"
1466,0.007391706070982118,"frozenset({'85123A', '22386'})"
4157,0.007391706070982118,"frozenset({'23202', '85099B', '21931'})"
3013,0.007391706070982118,"frozenset({'20685', '48138'})"
2939,0.007391706070982118,"frozenset({'20712', '21929'})"
97,0.007391706070982118,frozenset({'22839'})
96,0.007391706070982118,frozenset({'22838'})
3545,0.007391706070982118,"frozenset({'23126', '23127'})"
4429,0.007391706070982118,"frozenset({'23203', '23343'})"
3169,0.007391706070982118,"frozenset({'21669', '21668', '21671'})"
1266,0.007391706070982118,"frozenset({'22632', '23439'})"
295,0.007391706070982118,frozenset({'85184C'})
1750,0.007391706070982118,"frozenset({'22384', '22411'})"
2472,0.007391706070982118,"frozenset({'21212', '84992', '84991'})"
4401,0.007391706070982118,"frozenset({'23321', '22470'})"
897,0.007391706070982118,frozenset({'22937'})
3265,0.007391706070982118,"frozenset({'20677', '20675'})"
2573,0.007391706070982118,"frozenset({'85099F', '22383'})"
3376,0.007391706070982118,"frozenset({'20719', '20728'})"
4076,0.007391706070982118,"frozenset({'23203', '20725', '85099B', '23209'})"
3754,0.007391706070982118,"frozenset({'23199', '23207'})"
2670,0.007391706070982118,"frozenset({'22273', '22271'})"
3340,0.007391706070982118,"frozenset({'22356', '20728'})"
3033,0.007391706070982118,"frozenset({'22355', '23206'})"
384,0.007391706070982118,frozenset({'22945'})
3037,0.007391706070982118,"frozenset({'22355', '20725', '20724'})"
2256,0.007391706070982118,"frozenset({'22384', '20726', '22382', '20728'})"
1203,0.007391706070982118,frozenset({'23404'})
